"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Japan","JPN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.7768601898259","50.7749539623823","50.7749078062883","50.7751462603438","50.7736738822857","50.7691676192858","50.7612473684329","50.7504139734666","50.7373927629667","50.7232799031368","50.7089643060477","50.6945542874972","50.6801481773316","50.6665807590524","50.6547643431309","50.6453058489613","50.6385311155014","50.634284411167","50.6321236778756","50.6313781925553","50.6315950722944","50.6325604716026","50.6344980463818","50.6378846923044","50.6433931869001","50.6514200943864","50.6622270298099","50.6754616295147","50.6901551959719","50.705004800275","50.7191227280284","50.7320441268103","50.7441445193659","50.7563384868801","50.769958289095","50.7859250428555","50.8044808309624","50.8251626206053","50.847272438692","50.8698066003973","50.8919971938182","50.9135455845406","50.9345412173411","50.955076204001","50.9753531208884","50.9954883306488","51.0155117388089","51.0351685544973","51.0539608617623","51.0712324688922","51.0865411367269","51.0997356974841","51.1110020449439","51.1207158859103","51.1293972635894","51.1374949555667","51.1450986925687","51.1522459346909","51.1592591291078","51.1665111241776","51.1742770342288",
"Kazakhstan","KAZ","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8594072170656","51.8583260012008","51.8539163261343","51.8482291668535","51.8434038785753","51.840773198549","51.8413179081744","51.8440692843831","51.8461741695947","51.8438215762283","51.8346458384154","51.8174616238187","51.7939822422559","51.7689589142526","51.748312451897","51.7358473994762","51.7328524300871","51.7370678587866","51.7440499995966","51.7477509765157","51.7438932697133","51.732363689649","51.7147505071691","51.6913589185507","51.6628086666433","51.6300882047626","51.593014462555","51.5531490151069","51.5152291145538","51.484952882516","51.4664504704349","51.4596561672205","51.4637753530695","51.4803913019591","51.511163493907","51.5567835234726","51.6197300319871","51.6980618920999","51.781362786771","51.8541736057606","51.9042099820381","51.9257713860042","51.921651069458","51.898216197369","51.8657357474248","51.8317607515983","51.7973813445249","51.7612598865681","51.7257207514302","51.6931823600489","51.6651117046828","51.6432050149087","51.6271326493716","51.6140379151607","51.6000959161154","51.582727303251","51.5612446302492","51.5368868723231","51.5114836468188","51.4875404739732","51.4667880795072",
"Kenya","KEN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.8120831784704","49.8414062200656","49.8731583501426","49.9057625516464","49.9372634367493","49.9664591256204","49.9928690722069","50.0169374449263","50.0388096329864","50.0591668143049","50.0781142574093","50.0957906252567","50.111888042799","50.1259801064996","50.1375700151889","50.1463991553266","50.1527852285337","50.157057705275","50.1594599964315","50.1601143604373","50.1593176377243","50.1573675842584","50.1547840291163","50.1522372253111","50.1505739746521","50.1504194932474","50.1516979463267","50.1545520926348","50.1595332785494","50.1672459246723","50.178026378893","50.1915812247056","50.2074225462448","50.2252296114621","50.2445408450186","50.264904614064","50.2861894259198","50.307853027945","50.3285302372643","50.3466809917809","50.3612516826058","50.3721516757701","50.3797136894785","50.383991294273","50.3851339180369","50.3834072215957","50.3788689002128","50.3719145493298","50.3637114449986","50.3556225083308","50.3485548795732","50.3428182740994","50.3382087675639","50.3343498392113","50.3307308172154","50.3269965150629","50.3231591283053","50.319449102177","50.3160203897178","50.3130855619094","50.3108033467668",
"Kyrgyz Republic","KGZ","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","52.4879371418065","52.456260948424","52.4175989997629","52.3767604900681","52.3382117746462","52.3040746494967","52.2773034808993","52.2549097721772","52.2275038298754","52.1825305003768","52.113653957076","52.0181698614923","51.9023948546031","51.7797754184982","51.6672379301622","51.5764458653923","51.509433680873","51.4616630495588","51.4284958346083","51.4033689662502","51.3810955160574","51.3618688665258","51.3456145692713","51.327520643482","51.3016551418879","51.2645511218541","51.2150245488258","51.1554654180365","51.0894884818966","51.021880136999","50.9558792421937","50.8912177430358","50.8271758379522","50.7665297900641","50.7123560018483","50.6673972689142","50.6341098409449","50.6116794466908","50.5952445614707","50.5781279667797","50.5561999970736","50.5265030761627","50.4913574696713","50.4576807835106","50.4358309543867","50.4322469036557","50.4498789023997","50.4843969891119","50.525550198298","50.5605180264787","50.5803812331967","50.5823835654223","50.5705777180556","50.5512873841103","50.5329692544522","50.5214019639793","50.5176952113378","50.5196271176419","50.5248630835062","50.5303037741992","50.53379031975",
"Cambodia","KHM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.0892636829622","50.1016181256223","50.1154860449662","50.1299569537805","50.1436402412531","50.1562115607843","50.1723909094471","50.1946690984288","50.2179422394067","50.2353929288089","50.2454343381677","50.2342695149895","50.2108293570876","50.2189822764303","50.314177046757","50.5325101864493","50.9087554949993","51.4353445963767","52.0430651863728","52.593726833878","52.9563134854422","53.0633055643171","52.9522733522905","52.7075996052443","52.442921736814","52.2283650300315","52.0729430349536","51.9540302231668","51.8624371125862","51.7829432569074","51.7059422342603","51.6340416681648","51.5734423231166","51.5234646380349","51.48331041362","51.4518805815799","51.4273391254183","51.4087770566851","51.3972747749883","51.3942245566049","51.3998118177994","51.4150155927925","51.4372649051621","51.4590308420758","51.4708136662719","51.4666412523435","51.4441293974011","51.4068286638119","51.3619615905836","51.3194246610431","51.2859828377249","51.2633256405959","51.249048236272","51.2404825396487","51.2337158399754","51.2258950283914","51.2168620518841","51.2075427125279","51.1979812668406","51.1882843594491","51.1786700270011",
"Kiribati","KIR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.6384114962618","50.6345598333097","50.6272670563501","50.6089035226196","50.6058336270709","50.5955329643111","50.5808682451665","50.5774435468876","50.579486971674","50.5659776791931","50.5729146298541","50.5627272552377","50.5637138796779","50.5638746779193","50.5705451466853","50.5860579888957","50.6169307249383","50.6580454201096","50.6934198878725","50.71576390908","50.709997301673","50.6796891898637","50.6380672393122","50.5717895555268","50.5187664355726","50.4914907249684","50.4839399120664","50.4996728332639","50.5247007396471","50.5342347810131","50.5318120286212","50.5143027737068","50.4808271028662","50.4457740618932","50.4291229717744","50.4349168768336","50.4790631653655","50.5374869057714","50.611834522671","50.6791693283034","50.7232983827972","50.7408788034108","50.7490722499656","50.7406573615489","50.7337178722182","50.7327852338089","50.7393392056476","50.7463923506438","50.7563791008505","50.7748097653773","50.7918002525989","50.8120494581563","50.8344380823438","50.8559882098863","50.8716757932844","50.8767026963679","50.8766629046735","50.8668190936725","50.8485696034254","50.8349772124345","50.8196172328918",
"St. Kitts and Nevis","KNA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.6592533273724","49.6254546604675","49.6131557696149","49.6171532775095","49.6304414323324","49.6478749310837","49.6687164727132","49.6934800173736","49.7201861661905","49.7467032460325","49.7715702781109","49.7939543191208","49.8137079103585","49.8307918661925","49.8454380949353","49.8578874828403","49.8678441478255","49.8752735574705","49.8810505612699","49.8862542844753","49.8915551480913","49.8973053073255","49.9030675538499","49.9078917436273","49.9105276101511","49.9101469581496","49.9068062877215","49.9010064777223","49.8929874895299","49.883156983093","49.871989683869","49.8593991840297","49.8458010487677","49.8327722157985","49.8222604293121","49.8155512253337","49.8133189284095","49.8150101818216","49.8190739229172","49.8233232983712","49.8263110484451","49.8273223289556","49.8269744231566","49.8268277254086","49.8290139650659","49.8349040346527","49.8452622642644","49.8591357939919","49.8741522841335","49.8870012533576","49.8954378183605","49.8984908514622","49.8972436208815","49.8939055792627","49.8916947834868","49.8928036386298","49.8979354985146","49.9062810833983","49.9168817920843","49.9281673608253","49.9390228239057",
"Kuwait","KWT","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","35.7523064685198","35.8698653607513","36.1687999857713","36.6782308399075","37.4203821656051","38.3687970307098","39.4610536939306","40.6028442522403","41.7115518611622","42.7165400045285","43.5801752717464","44.3527050394484","45.0370810336206","45.5338164544592","45.7322050005563","45.5959284543297","45.1229709743191","44.4228497026196","43.6826372498801","43.10407483506","42.7906450010229","42.7466453234621","42.8916528923427","43.1328334310943","43.3536301183307","43.4827157377665","43.5162980775003","43.4868245968366","43.4111113841315","43.306339014118","43.1790870260338","43.0134047359889","42.7896518817731","42.5084635229354","42.2030562211626","41.9325652108123","41.7594528840255","41.6881205573197","41.6699387970538","41.6375031896219","41.5535398115419","41.3960051785955","41.1863222634068","40.9873400856577","40.8911528208615","40.9533361877124","41.1783316994297","41.5021249779355","41.8336150842806","42.0763824418007","42.1811808211816","42.1649062800066","42.0587413238925","41.8604677542025","41.5666853340031","41.1827078403624","40.6938882376995","40.1219446650996","39.5481706247096","39.0775353053914","38.7798283270847",
"Latin America & Caribbean (excluding high income)","LAC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.0706950589662","50.0722107158802","50.0742448980841","50.0766364731139","50.0791779043669","50.0817585604745","50.0842108952502","50.0867531812005","50.0901081533755","50.0952255121689","50.1025589128057","50.1126975922332","50.1251258668044","50.1381534885274","50.1496000640113","50.1583077822552","50.1634676462307","50.1662580670697","50.1696695275545","50.1775509118901","50.1921406134992","50.2142899545526","50.2423122012746","50.272947477966","50.3019791810827","50.3267206017189","50.3462891912624","50.3620193580049","50.3761423325181","50.3916994365692","50.4106193816064","50.4333900735521","50.4588654142409","50.4853768757352","50.5106485744733","50.533185627048","50.5524999237291","50.5692401233884","50.5844118827713","50.5994735567985","50.6153262025797","50.632360048941","50.6500119317142","50.6672078971689","50.6824825279047","50.6949330188937","50.704168515534","50.7108033254006","50.7161209147972","50.7218455542385","50.7290153913727","50.7383895876498","50.7492451172924","50.7605794122612","50.7709646654605","50.7794593697399","50.785775353153","50.7904125441413","50.7941733821726","50.7982099768335","50.8032801945229",
"Lao PDR","LAO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.8569507546825","50.8475169789065","50.8347804241368","50.8193627735608","50.8011775843021","50.7806643705621","50.7580978494152","50.7336017432628","50.7071801380217","50.6788152254882","50.6490593577141","50.6173559080522","50.58468580794","50.5518811436213","50.519648688399","50.4885497133783","50.4582179452346","50.4280991466718","50.3974327497966","50.3656155226885","50.3327502824457","50.3003743508439","50.2691555580645","50.236882899559","50.201167493653","50.1611897755057","50.1152020292003","50.0663674328452","50.0227690044088","49.9939475868268","49.9854055598829","49.9992692785999","50.0308642935454","50.0714943421417","50.1097905185504","50.1389772405811","50.1554071153414","50.1627623503359","50.1696827411883","50.1878865914891","50.224045264751","50.2794854465704","50.3480546205186","50.4193385264245","50.479910720199","50.5198224864931","50.5395158289964","50.5412829376193","50.5210836449394","50.4751878510645","50.4025015810105","50.3004617204332","50.1747917263749","50.0431412584223","49.9283483461684","49.8452343513579","49.7992067600683","49.7840294398227","49.7893648061644","49.8005427468974","49.8073549293002",
"Lebanon","LBN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.7150312892154","49.7011444197804","49.6822045452775","49.6597731283492","49.6349996644182","49.6099167739611","49.5868936735035","49.5668891615151","49.5472842255342","49.5248069944998","49.498876138443","49.464241565373","49.4263674515693","49.4061708911123","49.430102508227","49.5122578080292","49.6619369290432","49.8691257445996","50.1031109632597","50.3190962561045","50.4820914293484","50.5779017761638","50.6160816653544","50.6152386357049","50.6051046679828","50.6063366706989","50.6247385726414","50.6524280563742","50.6761322197564","50.6777707763756","50.6465855544996","50.5776431529589","50.4838379874993","50.3886013155977","50.3156734273405","50.2747578987405","50.2735093250187","50.3007441726973","50.3209680537288","50.2874782336765","50.1737286658024","49.9750814269811","49.7244874414334","49.4708067536571","49.2628426150874","49.1236945228753","49.0509395431702","49.0307921785429","49.0580503258831","49.1221946442841","49.2097416871658","49.3150547998451","49.4288521061395","49.5333684197709","49.6154476424546","49.6711993131151","49.7020455354788","49.7122242763374","49.705805515578","49.6879753793517","49.6626592094695",
"Liberia","LBR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.4091565317278","49.5151028097599","49.6149234004","49.7077519978251","49.7914040914521","49.8674809493825","49.9340378716848","49.9923255913899","50.0437038036552","50.0895718990121","50.1299322496127","50.165861603352","50.1978546922588","50.2250449693733","50.2482830941317","50.2674866006771","50.283108918098","50.2951561765914","50.3040635434503","50.3104080755702","50.3133582408117","50.3144621311298","50.3133738163346","50.3109518031996","50.3080267864204","50.3057663592692","50.3030901107006","50.3001887325199","50.2976657662111","50.2955475831371","50.2946408743702","50.2953962495729","50.2963611329269","50.2956188113427","50.2886748543034","50.2738601144348","50.2521661852922","50.2262908335877","50.199366666243","50.1727223833096","50.1458514060469","50.117267584044","50.0869004045654","50.0555888666273","50.0265016484599","50.0019576683735","49.9831041048465","49.9687022572215","49.9567749662335","49.9446875693403","49.9301914473537","49.9131039969174","49.8942853647131","49.8739389083305","49.8529191826234","49.8317282053312","49.8105646042503","49.7892486619098","49.7682910228231","49.7482669937501","49.729114769488",
"Libya","LBY","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.689050659479","48.6689593852381","48.6536434068538","48.6404657136031","48.6258725451517","48.6058730507637","48.5824884445157","48.5555938173444","48.5217536904471","48.477507804014","48.4210417773012","48.349925633106","48.2672942963806","48.1806468281035","48.0987585217362","48.0256969773955","47.9690332660785","47.9239010915192","47.8692236788133","47.7803640234002","47.6465011856018","47.4627208068394","47.2478934434496","47.0418974615194","46.8910874387997","46.8213097229812","46.8377943128738","46.9217953450323","47.0455882558523","47.1735426842861","47.2816619157236","47.3648097758814","47.4314411674654","47.489870947906","47.5526950149654","47.6273420848222","47.7157158818809","47.8131335472707","47.9138019086456","48.009608180259","48.0956599917169","48.1694296917154","48.2340483271221","48.2957435622346","48.363032719031","48.4414812847551","48.5319882844443","48.6312982590506","48.7358757761515","48.8414468436272","48.9445302563045","49.045864880932","49.1457902166344","49.2395832509276","49.3214989722634","49.3871833962652","49.4341328617902","49.4645193240925","49.4837888079251","49.4999227585938","49.5183798901137",
"St. Lucia","LCA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8774108675779","52.037081946251","52.077438732425","52.0200828201772","51.9521962868645","51.9055940418981","51.8916097870468","51.8949381100936","51.9014530625173","51.8991413171668","51.8718274111675","51.8338337577439","51.7727627630453","51.7039259721743","51.6242423124118","51.535107722057","51.4323784143904","51.3271509073967","51.2264200423084","51.1321761890002","51.0617170791323","51.0110101728974","50.9782042698802","50.9631152556478","50.9469331273734","50.9315146618507","50.9163241155954","50.8993795274628","50.8817971866471","50.8723220926893","50.8770531593476","50.8832079770859","50.8980092834267","50.9183972329535","50.9339674662255","50.9433448400297","50.9496966480109","50.9521600848131","50.9485502179411","50.9445892585232","50.9496800372599","50.9571132352197","50.9655440674563","50.9748956581324","50.9705168056062","50.9589493782434","50.9312000386992","50.8947531674262","50.856709271753","50.8143511609948","50.7857914206282","50.769064248197","50.7596771089248","50.7563167234726","50.7557190687971","50.7561505267095","50.7548825738218","50.7518443811998","50.7504535708395","50.7530293498181","50.7583224871888",
"Latin America & Caribbean","LCN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.0416433090179","50.046573974627","50.0519255520796","50.0574562949065","50.0628495260549","50.0679148000632","50.0725026523824","50.0768693788244","50.0817790396636","50.0882556494164","50.0968145888971","50.1079627265164","50.1212268120221","50.1351272540902","50.1477141913731","50.1579558715842","50.1651328703582","50.1702531667514","50.1758700963967","50.1852290282283","50.200253682735","50.2216413119252","50.247977496475","50.2764847437812","50.303566660004","50.3269379281853","50.3458309006635","50.3613889105845","50.3755058154515","50.3907731984423","50.4088405089358","50.4301081173422","50.4536142191058","50.4779877138577","50.5012972282296","50.5222798163568","50.5405346876513","50.5565745386457","50.571273820556","50.5859417643027","50.6013706627035","50.6179393220555","50.6351642348814","50.6520298964378","50.6671573712942","50.679691118856","50.6892981914968","50.6965655912178","50.7026427260459","50.7090707909245","50.7167972263633","50.7263218298272","50.737073891854","50.7485769645323","50.7600358488521","50.7709296073945","50.7812258794913","50.7910386564258","50.8000711920917","50.8086021915075","50.8161462712403",
"Least developed countries: UN classification","LDC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.0026281315366","50.0078908907366","50.0175198907838","50.0288074981948","50.0381122907041","50.0432374502673","50.0434472361958","50.0402591832087","50.0361812944345","50.0345271709574","50.0372612715501","50.0447500188742","50.0556999964857","50.0684524751617","50.0808783068146","50.0914229341861","50.1001737851176","50.1074662441941","50.1125204080595","50.1145253362172","50.1132199020753","50.1078992621625","50.0993290531653","50.0902945662463","50.0843185331383","50.0833418477505","50.0887216613874","50.0988482314065","50.1094435391816","50.1150557246554","50.1126345031144","50.1008848722191","50.0824916662193","50.063033290682","50.0494983046985","50.0460594636139","50.054118586816","50.0709799157392","50.0917785701875","50.1101941018296","50.1222752736719","50.1268534064301","50.1261817058471","50.1239047405319","50.1248166617171","50.1318748588783","50.1454135877282","50.1636131370965","50.184465752065","50.2053179918143","50.2242094566282","50.2408824167438","50.2555548171856","50.2674926008534","50.2759965111073","50.2806831634766","50.2815707426992","50.279005164042","50.2734283329147","50.2654282933177","50.2555832324707",
"Low income","LIC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.6837493764441","50.680376430473","50.6771084741491","50.6735543642683","50.6690635259729","50.6632884945844","50.6560429329158","50.6477555091734","50.6391606391867","50.631232103995","50.6244243004531","50.6192439227936","50.6151651611203","50.610639810535","50.6037148613678","50.5932655013786","50.5790049364441","50.5619781710398","50.5441639658808","50.5280374705315","50.5152087476507","50.5055615408387","50.498345918149","50.4934805774754","50.4908442288961","50.4899812235694","50.4916366390793","50.4950569431222","50.4969280033435","50.4931576282535","50.4816053785406","50.4610849708176","50.4338368412282","50.4050806007027","50.3811716508451","50.3658292332193","50.3604877312158","50.3625960660632","50.3671750386834","50.3678441557763","50.3608106492022","50.3447015211319","50.322164168973","50.2981652658016","50.2790142617447","50.2683864625188","50.2673218090777","50.2731303446081","50.2812617556502","50.2859418870886","50.2835975690437","50.2734937147716","50.2576064943353","50.2385011569565","50.2196280418318","50.2032992024064","50.1899224863117","50.1786569607157","50.1689295216619","50.1598475287411","50.1508207104292",
"Liechtenstein","LIE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","47.5090121237826","47.6487936327632","47.7804385163318","47.9032067514689","48.0158252870029","48.1177860329904","48.2089491255564","48.2905817210158","48.3652041820442","48.4361783611359","48.505750882447","48.5751732981085","48.6439330348923","48.709877193937","48.77020923896","48.8231636447783","48.868599163028","48.908196625984","48.9437886081382","48.9779811379723","49.0127122927618","49.0481457847148","49.0844521169638","49.1232327656956","49.1662570670435","49.2144733876425","49.2687213329432","49.3281825546763","49.3901121838567","49.4509711720846","49.5084980066397","49.5625902585646","49.6145167340246","49.6656118354727","49.7177315018939","49.7726432675213","49.8303614741206","49.8914589800376","49.9585312795674","50.0347285980025","50.1217620606162","50.21978690788","50.3274338548675","50.4425761583052","50.5626896326655","50.6856847392283","50.8107721693623","50.9372371112573","51.0632214277193","51.1866370416132","51.3056925323978","51.4200311630818","51.5288980221159","51.6300906744032","51.7209937873379","51.8000266309241","51.8661871311963","51.9206667086962","51.9668176568014","52.0092728599972","52.0514120929798",
"Lower middle income","LMC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.2675651816422","49.2522556686293","49.2396372839243","49.2288405275941","49.2186263231044","49.2081743785019","49.197316616136","49.1864383064839","49.1760273146021","49.166739039509","49.158966115185","49.1527309876776","49.1477528098435","49.1437655154845","49.1404491112892","49.137532325791","49.1348628652042","49.1323764430092","49.1299645842161","49.1275530329843","49.1250341604066","49.1226930070068","49.1200108925297","49.1166606369707","49.111818965438","49.1049771971109","49.096115656344","49.0857747520402","49.0751126517755","49.0655493053109","49.0579750275821","49.0521312486916","49.0481654876437","49.0454765695994","49.0434276649471","49.0420767421222","49.0417390199934","49.0423749365324","49.0433560799831","49.0438167103896","49.0433622519045","49.0418135968959","49.0396083970184","49.0373044194682","49.035545837152","49.034824153773","49.0351447604745","49.036430512262","49.0389141639834","49.0429137680037","49.0486171024806","49.0559782214712","49.0645634976979","49.0738899082129","49.0827005849709","49.0906198458177","49.0973538591927","49.1030998676051","49.1079708173382","49.1121565648778","49.1159596160867",
"Low & middle income","LMY","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.5940122206424","49.5956893596799","49.5914316785442","49.582607088861","49.5748964776542","49.5676630495344","49.5586199023814","49.5508446635598","49.5432784043687","49.53547820884","49.527612836929","49.5198441375294","49.5128234244428","49.5060196587674","49.4992705685706","49.4926383691065","49.4859654491484","49.4790902798491","49.472356274781","49.4666195768793","49.4626081904488","49.4603930743527","49.4590226307396","49.4580855535844","49.4567473692537","49.4535034071065","49.4479325585797","49.440684156548","49.4328672862261","49.425792245037","49.4196969443233","49.4156208780969","49.4129484028173","49.4115089744095","49.410955780614","49.4113127723629","49.4129160438849","49.4156139457564","49.4186286511569","49.4207295169712","49.4212046505878","49.4196992565544","49.4167338981371","49.413284223259","49.4102904204745","49.4083842051362","49.4077752512328","49.4083352775473","49.4100991308489","49.4129862010365","49.4167520289797","49.421407269951","49.4267232785239","49.4326539564952","49.438580720799","49.4442824540654","49.4495141413156","49.4542739823193","49.4589541695544","49.4637996072098","49.4689128016074",
"Lesotho","LSO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","55.655086089931","55.6797343626157","55.6971783342461","55.7073384338099","55.7059032461159","55.6938199536597","55.6665017339175","55.6269023848593","55.5852850969266","55.5570025578804","55.5485795923921","55.5667340224716","55.6035547236938","55.6348123331082","55.6305577224814","55.5733785896735","55.4575259506149","55.298825341242","55.124560251215","54.9710210567527","54.8591390612852","54.7833224948614","54.7322169169442","54.7033957515762","54.6959927769965","54.7028697386596","54.7443245669587","54.8074254805358","54.8186288966292","54.6864686864711","54.3627993898191","53.821216687881","53.1176849480779","52.3820447065887","51.7767201071496","51.4038780194649","51.2918408473583","51.3871062481009","51.6015827594562","51.8176173868612","51.9538765400518","51.9917101316574","51.9576496971178","51.8732334004672","51.7762380275111","51.6959694205995","51.6368641557279","51.5870243783614","51.5382989537675","51.4778645669766","51.397416784636","51.2948193750552","51.1767812016747","51.054557787716","50.9433075860017","50.8536379844498","50.7891651297492","50.7460560010557","50.7168954341523","50.6911837430309","50.6617335402184",
"Late-demographic dividend","LTE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.8144247663416","49.8349342036679","49.8389159203947","49.8297927678193","49.8228566704249","49.8167912563808","49.8065842715448","49.7993385860743","49.7919408281621","49.7825720362606","49.7712422691449","49.7584638845211","49.7464535856462","49.7341504627072","49.7217535661478","49.7098338424314","49.6981046577577","49.6860427421158","49.6737545416133","49.6626070310104","49.6540818136054","49.6478239636515","49.6424226572407","49.6380829515875","49.6344909215785","49.6290755385326","49.6209371805067","49.6108604126003","49.6002259938798","49.5904658057142","49.5814644346666","49.574945005457","49.5766653777049","49.5728122562305","49.5706791198229","49.5641864743369","49.5659297252603","49.5692178663809","49.5732099322822","49.5763924985896","49.5772267598491","49.5763295630633","49.5735978505813","49.5687106646198","49.5608264166145","49.5494184693163","49.5342071744309","49.5161390068056","49.49786417004","49.4826858822383","49.4724407094002","49.4680768863606","49.468432475686","49.4728465692209","49.4789413327366","49.485021252153","49.4905384860531","49.4957101520186","49.5016036782339","49.5091573200401","49.5184916398914",
"Lithuania","LTU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.9002606251031","53.8008154121736","53.6981716860602","53.5962386805733","53.4997275725605","53.4116948989689","53.332831578078","53.2619710297229","53.1987841200926","53.1425879544735","53.0929657573444","53.0498580162911","53.0132031311941","52.9819364490001","52.9558362285126","52.933856702405","52.9156546987719","52.9005532686139","52.887631613051","52.875257732867","52.8626018724714","52.8495509876478","52.8368103672143","52.8226034136117","52.8049188776306","52.7833069793698","52.7561835292861","52.7260852760408","52.6987046042964","52.6816285532037","52.6803182329172","52.6964657543805","52.7284623016223","52.7730896927604","52.8251846598461","52.8808868008655","52.9387672195343","53.0002002843087","53.0640424849654","53.1296567001654","53.1964891619896","53.2628037066774","53.3279222428622","53.3942894832336","53.4658490317154","53.5450753066673","53.6340461395156","53.730150255417","53.825134996251","53.9074976241369","53.9681640296752","54.0035648935818","54.0154999358082","54.0068622218204","53.9832771215057","53.9496608310322","53.904701588999","53.8493627827747","53.7919586473278","53.7446491940408","53.7159326464364",
"Luxembourg","LUX","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.6108047109684","50.6961989427857","50.7382311762743","50.7544835543873","50.7670454545455","50.7914344560213","50.8358326589917","50.8882998139028","50.9431883488323","50.9835055455493","51.0006712357804","50.9911405128685","50.9605799990727","50.9230910626174","50.8983740994903","50.8983456879407","50.9268971242351","50.977398784833","51.045197740113","51.1172914880774","51.1858326374544","51.2552840357697","51.3214224087165","51.3770835557526","51.4091148915929","51.4105352674702","51.3744296944084","51.3083573176384","51.2234107955244","51.1408162833058","51.0712976059511","51.0205613475655","50.9830172433616","50.9558682701128","50.9317032564265","50.9029879087089","50.8716204628514","50.8375418770938","50.801497318166","50.7727303292886","50.7489004966682","50.7316042590022","50.7203753659345","50.7072165824237","50.6869962064707","50.6528367493142","50.6085552102506","50.553465131802","50.4883570970925","50.4116519245332","50.3244797101735","50.2289567735774","50.1264940520481","50.0199058526893","49.9137980783103","49.8111130128224","49.7136030769974","49.6215666465061","49.5392589748512","49.4729832881295","49.4250578296932",
"Latvia","LVA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","55.8669674452851","55.7086844081088","55.5209749148281","55.3162541416249","55.1127715202546","54.9226754326762","54.7487181814651","54.5886249592786","54.4450712617032","54.3193338053244","54.2129130849084","54.1264103269707","54.0599103495046","54.0106188299592","53.9749681897427","53.9496217561965","53.9334710339268","53.9252157254118","53.9216501140052","53.919979615684","53.9168019430622","53.9146334910565","53.9120720629937","53.901083995967","53.8705706991644","53.8146664377938","53.7269536906376","53.6152035893176","53.5049540820466","53.4288083491276","53.4075175824477","53.4515644764512","53.5522510413113","53.6873252285049","53.8214647401825","53.9267666902135","53.9926868783363","54.0259486163591","54.0354718651694","54.0383906235985","54.0477738397332","54.0653727557978","54.0863389421263","54.1096647866617","54.1323924206269","54.1518279783801","54.168263999716","54.1825194521241","54.1941316698968","54.2027542167416","54.2080510464378","54.2105821248124","54.2096298823886","54.2033301547715","54.1873225081881","54.1603614201509","54.1199383061544","54.0678397844905","54.0101666562093","53.9555471642699","53.9107688359995",
